id,gold_label,orig_prob,swap_prob,delta,abs_delta
25762135_gab,hate_speech,0.99959,0.99959,0.0,0.0
1178706099786190850_twitter,normal,0.997618,0.997618,0.0,0.0
25022515_gab,normal,0.280378,0.314523,-0.034145,0.034145
17538540_gab,offensive,0.002843,0.002843,0.0,0.0
12352960_gab,hate_speech,0.863737,0.761019,0.102718,0.102718
24968793_gab,hate_speech,0.998972,0.998972,0.0,0.0
26939158_gab,offensive,0.940928,0.940928,0.0,0.0
1178692612271661058_twitter,normal,0.995152,0.995152,0.0,0.0
16659400_gab,offensive,0.002725,0.003355,-0.00063,0.00063
9763628_gab,hate_speech,0.974972,0.973559,0.001413,0.001413
1178965584488230913_twitter,hate_speech,0.797882,0.797882,0.0,0.0
19939869_gab,offensive,0.999437,0.999437,0.0,0.0
1178284117038813184_twitter,normal,0.531483,0.531483,0.0,0.0
18195956_gab,hate_speech,0.999763,0.999763,0.0,0.0
24277603_gab,hate_speech,0.999653,0.999653,0.0,0.0
18920536_gab,normal,0.05285,0.051845,0.001005,0.001005
5942714_gab,hate_speech,0.999352,0.999352,0.0,0.0
13730242_gab,hate_speech,0.999651,0.999651,0.0,0.0
15033288_gab,offensive,0.485253,0.249103,0.23615,0.23615
12597139_gab,normal,0.997758,0.997758,0.0,0.0
12426732_gab,hate_speech,0.989646,0.989646,0.0,0.0
20149987_gab,hate_speech,0.99955,0.99955,0.0,0.0
1235732567950643202_twitter,offensive,0.996279,0.996279,0.0,0.0
15132440_gab,hate_speech,0.981742,0.981742,0.0,0.0
4153260_gab,hate_speech,0.998463,0.998463,0.0,0.0
15292851_gab,offensive,0.98716,0.992704,-0.005544,0.005544
19952772_gab,hate_speech,0.890254,0.890254,0.0,0.0
1178606198809141249_twitter,hate_speech,0.999639,0.999639,0.0,0.0
1178723245211734016_twitter,hate_speech,0.783033,0.247672,0.535361,0.535361
1107038725773627393_twitter,offensive,0.999548,0.999548,0.0,0.0
14669895_gab,offensive,0.970216,0.970216,0.0,0.0
10605240_gab,offensive,0.973389,0.975284,-0.001895,0.001895
1179096040143646720_twitter,normal,0.01928,0.991877,-0.972597,0.972597
1178757718791905280_twitter,normal,0.024111,0.057125,-0.033014,0.033014
3581881_gab,hate_speech,0.874033,0.150209,0.723824,0.723824
22358188_gab,hate_speech,0.998478,0.998478,0.0,0.0
12299423_gab,offensive,0.954934,0.954934,0.0,0.0
6305207_gab,hate_speech,0.998813,0.998813,0.0,0.0
3Z8UJEJOCZEG603II1EL4BE4QZH93Z_nf_4,hate_speech,0.997761,0.997761,0.0,0.0
1169644417210343424_twitter,offensive,0.998842,0.998842,0.0,0.0
14368403_gab,offensive,0.987443,0.982396,0.005047,0.005047
15239458_gab,hate_speech,0.99932,0.99932,0.0,0.0
27409911_gab,offensive,0.999511,0.999511,0.0,0.0
10733286_gab,hate_speech,0.998861,0.998861,0.0,0.0
21162135_gab,normal,0.99884,0.99884,0.0,0.0
1179090479196991488_twitter,offensive,0.993246,0.993246,0.0,0.0
24569252_gab,hate_speech,0.041479,0.041479,0.0,0.0
1254435143927947264_twitter,offensive,0.999048,0.999048,0.0,0.0
1117170620700217349_twitter,normal,0.050993,0.050993,0.0,0.0
1105655062599208960_twitter,offensive,0.999701,0.999701,0.0,0.0
10590985_gab,offensive,0.995649,0.995649,0.0,0.0
1179009926590533633_twitter,normal,0.150918,0.39971,-0.248792,0.248792
1142982217892814854_twitter,hate_speech,0.977404,0.977404,0.0,0.0
1188846662346838016_twitter,offensive,0.998021,0.998021,0.0,0.0
1178404812347412480_twitter,normal,0.125214,0.092157,0.033057,0.033057
10068208_gab,normal,0.821389,0.939205,-0.117816,0.117816
1178285709964316679_twitter,normal,0.005029,0.005029,0.0,0.0
1179093145319084032_twitter,normal,0.006646,0.006646,0.0,0.0
1179082312123916292_twitter,hate_speech,0.982759,0.982759,0.0,0.0
17939414_gab,normal,0.262608,0.262608,0.0,0.0
1117523131009204225_twitter,normal,0.999113,0.999113,0.0,0.0
1179070307052769281_twitter,normal,0.996681,0.996681,0.0,0.0
1179187033438330882_twitter,normal,0.999116,0.999116,0.0,0.0
4545816_gab,hate_speech,0.190993,0.173433,0.01756,0.01756
20685925_gab,hate_speech,0.890744,0.890744,0.0,0.0
25715452_gab,offensive,0.995928,0.995928,0.0,0.0
1178546741160792064_twitter,offensive,0.998324,0.998324,0.0,0.0
18349415_gab,hate_speech,0.989249,0.989249,0.0,0.0
22626955_gab,offensive,0.99866,0.99866,0.0,0.0
16980692_gab,hate_speech,0.99962,0.99962,0.0,0.0
4101820_gab,offensive,0.910597,0.910597,0.0,0.0
1178866509139103744_twitter,hate_speech,0.961093,0.961093,0.0,0.0
1122511047628189697_twitter,normal,0.196402,0.351989,-0.155587,0.155587
1178696589059198976_twitter,hate_speech,0.954881,0.954881,0.0,0.0
1094921710032338944_twitter,normal,0.003245,0.003245,0.0,0.0
1252609725826347008_twitter,normal,0.038036,0.038036,0.0,0.0
12290514_gab,offensive,0.978498,0.978498,0.0,0.0
1179097546762924033_twitter,offensive,0.991754,0.991754,0.0,0.0
1482573_gab,offensive,0.941292,0.941292,0.0,0.0
10888406_gab,hate_speech,0.995553,0.99577,-0.000217,0.000217
18361661_gab,hate_speech,0.995852,0.534011,0.461841,0.461841
1178861841780559872_twitter,normal,0.989134,0.989134,0.0,0.0
9595444_gab,normal,0.998372,0.998372,0.0,0.0
13340241_gab,offensive,0.033594,0.857839,-0.824245,0.824245
19824299_gab,hate_speech,0.998306,0.998306,0.0,0.0
1179076651834957825_twitter,hate_speech,0.998845,0.998845,0.0,0.0
1178792037300211713_twitter,offensive,0.986671,0.986671,0.0,0.0
23153961_gab,hate_speech,0.99821,0.998932,-0.000722,0.000722
1143334538065698816_twitter,normal,0.234771,0.234771,0.0,0.0
1168407844095483904_twitter,offensive,0.897415,0.897415,0.0,0.0
17188614_gab,hate_speech,0.972901,0.972901,0.0,0.0
2467242_gab,normal,0.31913,0.31913,0.0,0.0
1178275818012860417_twitter,normal,0.709156,0.827538,-0.118382,0.118382
1092144496391929857_twitter,offensive,0.998879,0.998879,0.0,0.0
1179071028552781824_twitter,normal,0.000141,0.000141,0.0,0.0
27528223_gab,hate_speech,0.999338,0.999338,0.0,0.0
12369075_gab,offensive,0.999757,0.995961,0.003796,0.003796
24341213_gab,offensive,0.679844,0.991759,-0.311915,0.311915
17503871_gab,offensive,0.011623,0.011623,0.0,0.0
10880498_gab,normal,0.999252,0.999253,-1e-06,1e-06
1075942935194099712_twitter,offensive,0.00972,0.00972,0.0,0.0
23956986_gab,hate_speech,0.998615,0.998618,-3e-06,3e-06
17639970_gab,hate_speech,0.98996,0.98996,0.0,0.0
22878389_gab,hate_speech,0.998916,0.998916,0.0,0.0
22701793_gab,offensive,0.053245,0.053245,0.0,0.0
12868088_gab,offensive,0.226949,0.216518,0.010431,0.010431
1084340331099971584_twitter,offensive,0.998877,0.998877,0.0,0.0
1179093059931377666_twitter,offensive,0.999543,0.999543,0.0,0.0
2694325_gab,hate_speech,0.952245,0.952245,0.0,0.0
22107142_gab,hate_speech,0.99646,0.99646,0.0,0.0
1183035118820175872_twitter,normal,0.963328,0.963328,0.0,0.0
1177671086139478016_twitter,hate_speech,0.9996,0.9996,0.0,0.0
1178273282610667522_twitter,hate_speech,0.999615,0.999615,0.0,0.0
1179065625626460162_twitter,normal,0.772257,0.750054,0.022203,0.022203
19792641_gab,hate_speech,0.999315,0.999315,0.0,0.0
1179050544075137026_twitter,normal,0.99273,0.99273,0.0,0.0
25893116_gab,offensive,0.707936,0.586138,0.121798,0.121798
14524893_gab,hate_speech,0.997846,0.997846,0.0,0.0
13102768_gab,hate_speech,0.986423,0.994589,-0.008166,0.008166
1179086920573341696_twitter,normal,0.887259,0.914035,-0.026776,0.026776
12784812_gab,hate_speech,0.999439,0.999384,5.5e-05,5.5e-05
1208228_gab,normal,0.128779,0.134786,-0.006007,0.006007
7507489_gab,offensive,0.961925,0.945937,0.015988,0.015988
1084227944728408064_twitter,offensive,0.983984,0.983984,0.0,0.0
27435738_gab,offensive,0.999164,0.999578,-0.000414,0.000414
19466930_gab,offensive,0.997427,0.997427,0.0,0.0
4415883_gab,offensive,0.779248,0.779248,0.0,0.0
21163029_gab,normal,0.013066,0.013066,0.0,0.0
18761956_gab,offensive,0.999754,0.999754,0.0,0.0
1268483283228082177_twitter,hate_speech,0.803017,0.803017,0.0,0.0
18935258_gab,offensive,0.355834,0.918243,-0.562409,0.562409
17030440_gab,hate_speech,0.441181,0.441181,0.0,0.0
1104499523462799360_twitter,offensive,0.999194,0.999194,0.0,0.0
15231597_gab,hate_speech,0.999734,0.999734,0.0,0.0
20126355_gab,hate_speech,0.999052,0.999052,0.0,0.0
1178924490572484608_twitter,normal,0.222847,0.208814,0.014033,0.014033
27357310_gab,hate_speech,0.999466,0.999466,0.0,0.0
1238287444367286274_twitter,offensive,0.631998,0.931388,-0.29939,0.29939
1193298995734622215_twitter,offensive,0.94296,0.94296,0.0,0.0
14945121_gab,normal,0.013289,0.013289,0.0,0.0
15800246_gab,offensive,0.975461,0.980967,-0.005506,0.005506
1179057767304323072_twitter,normal,0.373053,0.359231,0.013822,0.013822
23377953_gab,hate_speech,0.997671,0.997671,0.0,0.0
1139185939408990213_twitter,normal,0.994798,0.994798,0.0,0.0
8394773_gab,hate_speech,0.996248,0.996248,0.0,0.0
12803910_gab,hate_speech,0.629474,0.186704,0.44277,0.44277
10665227_gab,offensive,0.942345,0.942345,0.0,0.0
1179082549617930240_twitter,normal,0.857703,0.823453,0.03425,0.03425
1229246278141276162_twitter,offensive,0.840495,0.840495,0.0,0.0
1171918006806618118_twitter,normal,0.98578,0.98578,0.0,0.0
1909103_gab,hate_speech,0.54409,0.54409,0.0,0.0
12889191_gab,hate_speech,0.999604,0.999604,0.0,0.0
1253409285997879301_twitter,offensive,0.994066,0.994066,0.0,0.0
1166078998767722497_twitter,normal,0.993603,0.993603,0.0,0.0
1178398776916086784_twitter,normal,0.970628,0.970628,0.0,0.0
18119502_gab,offensive,0.040492,0.028657,0.011835,0.011835
1107384378328563713_twitter,offensive,0.922877,0.922877,0.0,0.0
1178821319288336384_twitter,offensive,0.998882,0.998882,0.0,0.0
24226678_gab,hate_speech,0.999567,0.999567,0.0,0.0
10669626_gab,offensive,0.644545,0.644545,0.0,0.0
1139225537824665601_twitter,offensive,0.998875,0.998875,0.0,0.0
1179058712515956743_twitter,normal,0.006092,0.006092,0.0,0.0
697906695239028736_twitter,offensive,0.967629,0.964867,0.002762,0.002762
6441967_gab,offensive,0.999672,0.999672,0.0,0.0
18466579_gab,normal,0.992896,0.992896,0.0,0.0
23484871_gab,offensive,0.389598,0.389598,0.0,0.0
20728328_gab,hate_speech,0.998766,0.998766,0.0,0.0
18352124_gab,offensive,0.627179,0.627179,0.0,0.0
21653890_gab,hate_speech,0.996145,0.996145,0.0,0.0
17127942_gab,offensive,0.999274,0.998803,0.000471,0.000471
26410751_gab,offensive,0.021818,0.021818,0.0,0.0
4102150_gab,offensive,0.005733,0.005733,0.0,0.0
27617732_gab,hate_speech,0.99874,0.99874,0.0,0.0
13187518_gab,hate_speech,0.997976,0.997291,0.000685,0.000685
14007631_gab,offensive,0.992775,0.992775,0.0,0.0
20983237_gab,hate_speech,0.998546,0.998546,0.0,0.0
1161856513230692352_twitter,normal,0.0125,0.0125,0.0,0.0
15972746_gab,normal,0.002096,0.002096,0.0,0.0
1179104577179791360_twitter,normal,0.531154,0.531154,0.0,0.0
15353029_gab,hate_speech,0.998872,0.998872,0.0,0.0
12979526_gab,hate_speech,0.946991,0.946991,0.0,0.0
18793244_gab,hate_speech,0.999684,0.999684,0.0,0.0
1178807638085099520_twitter,normal,0.000353,0.000353,0.0,0.0
20088200_gab,offensive,0.998807,0.998807,0.0,0.0
15731682_gab,hate_speech,0.994898,0.994579,0.000319,0.000319
1179098082635583489_twitter,offensive,0.997724,0.996949,0.000775,0.000775
1178837107458105345_twitter,offensive,0.999097,0.999097,0.0,0.0
15465826_gab,hate_speech,0.965964,0.97058,-0.004616,0.004616
19843335_gab,offensive,0.999699,0.999703,-4e-06,4e-06
26726148_gab,hate_speech,0.999454,0.999454,0.0,0.0
1179098536199311365_twitter,normal,0.995153,0.995153,0.0,0.0
15770035_gab,hate_speech,0.996143,0.99603,0.000113,0.000113
1178948001655599109_twitter,normal,0.866062,0.998306,-0.132244,0.132244
1177216103896035328_twitter,offensive,0.025269,0.014061,0.011208,0.011208
1179091363725361152_twitter,normal,0.033992,0.040932,-0.00694,0.00694
1240014512700436482_twitter,offensive,0.994822,0.994822,0.0,0.0
1165819983701643266_twitter,offensive,0.999089,0.999089,0.0,0.0
7404978_gab,offensive,0.903176,0.903176,0.0,0.0
23082971_gab,hate_speech,0.965773,0.973096,-0.007323,0.007323
20121839_gab,offensive,0.983998,0.983998,0.0,0.0
4873813_gab,hate_speech,0.993722,0.993722,0.0,0.0
1179023905446666240_twitter,normal,0.026596,0.026596,0.0,0.0
16392501_gab,hate_speech,0.331774,0.360006,-0.028232,0.028232
1179075753260077057_twitter,offensive,0.999532,0.999535,-3e-06,3e-06
7672117_gab,offensive,0.264919,0.264919,0.0,0.0
1178848652812525569_twitter,normal,0.18351,0.18351,0.0,0.0
1178749721306906624_twitter,normal,0.996438,0.997097,-0.000659,0.000659
22753470_gab,hate_speech,0.998896,0.998896,0.0,0.0
8123704_gab,hate_speech,0.990697,0.990697,0.0,0.0
5843501_gab,offensive,0.008477,0.000232,0.008245,0.008245
19286919_gab,offensive,0.029743,0.029743,0.0,0.0
17646564_gab,offensive,0.99959,0.99959,0.0,0.0
1178468147327729664_twitter,normal,0.620123,0.710962,-0.090839,0.090839
1178873849254961154_twitter,normal,0.507835,0.507835,0.0,0.0
1178857659019202560_twitter,normal,0.999032,0.999032,0.0,0.0
7645213_gab,hate_speech,0.999591,0.999591,0.0,0.0
24211592_gab,hate_speech,0.998389,0.998389,0.0,0.0
1249529231857668102_twitter,offensive,0.996214,0.996214,0.0,0.0
1183597323127009281_twitter,offensive,0.99779,0.99779,0.0,0.0
1103385226921762816_twitter,hate_speech,0.892035,0.959905,-0.06787,0.06787
12158323_gab,offensive,0.999743,0.999743,0.0,0.0
16787150_gab,hate_speech,0.123076,0.060602,0.062474,0.062474
18452468_gab,offensive,0.997877,0.997877,0.0,0.0
1178759746683146240_twitter,hate_speech,0.989375,0.990586,-0.001211,0.001211
19526896_gab,hate_speech,0.999211,0.999083,0.000128,0.000128
8524582_gab,normal,0.000144,0.000144,0.0,0.0
15745855_gab,hate_speech,0.99901,0.99901,0.0,0.0
18529253_gab,hate_speech,0.99881,0.99881,0.0,0.0
20162017_gab,hate_speech,0.998342,0.998342,0.0,0.0
1178981039353581568_twitter,normal,0.434124,0.849418,-0.415294,0.415294
1632755_gab,hate_speech,0.999597,0.999706,-0.000109,0.000109
1179042623258058752_twitter,normal,0.026799,0.026799,0.0,0.0
1179081870665031680_twitter,offensive,0.996755,0.996755,0.0,0.0
16596098_gab,hate_speech,0.998911,0.998911,0.0,0.0
10172622_gab,offensive,0.000919,0.51916,-0.518241,0.518241
1179048685654745095_twitter,normal,0.303629,0.303629,0.0,0.0
1272930487011627010_twitter,offensive,0.998342,0.998342,0.0,0.0
11972072_gab,offensive,0.882931,0.883236,-0.000305,0.000305
1092406126350647296_twitter,offensive,0.999697,0.999723,-2.6e-05,2.6e-05
10227153_gab,hate_speech,0.998244,0.998244,0.0,0.0
1216713290971303939_twitter,offensive,0.991781,0.99049,0.001291,0.001291
27009967_gab,offensive,0.99791,0.99791,0.0,0.0
1161478663017291776_twitter,offensive,0.997103,0.997103,0.0,0.0
6354462_gab,offensive,0.163938,0.163938,0.0,0.0
1083042797995941889_twitter,offensive,0.99945,0.99945,0.0,0.0
1588428_gab,offensive,0.553046,0.553046,0.0,0.0
27075190_gab,offensive,0.998359,0.998458,-9.9e-05,9.9e-05
1233393878566305792_twitter,normal,0.767911,0.767911,0.0,0.0
13170938_gab,offensive,0.999282,0.999282,0.0,0.0
1178780835367002113_twitter,normal,0.349354,0.349354,0.0,0.0
13462408_gab,hate_speech,0.988117,0.987797,0.00032,0.00032
1272194772539772928_twitter,offensive,0.954664,0.918276,0.036388,0.036388
1178785944238841857_twitter,normal,0.464573,0.464573,0.0,0.0
21276945_gab,normal,0.060986,0.060986,0.0,0.0
15864537_gab,hate_speech,0.028664,0.015883,0.012781,0.012781
4587876_gab,hate_speech,0.823178,0.823178,0.0,0.0
14439827_gab,offensive,0.03344,0.03344,0.0,0.0
1252707503441313794_twitter,offensive,0.93283,0.93283,0.0,0.0
17846280_gab,offensive,0.923299,0.949553,-0.026254,0.026254
1179096372479320064_twitter,normal,0.950747,0.950747,0.0,0.0
27442888_gab,offensive,0.998768,0.998768,0.0,0.0
1094842390177894400_twitter,offensive,0.995398,0.99954,-0.004142,0.004142
18041918_gab,hate_speech,0.999265,0.999265,0.0,0.0
15073757_gab,offensive,0.997099,0.997099,0.0,0.0
24790337_gab,offensive,0.98234,0.998869,-0.016529,0.016529
1179047499216179202_twitter,normal,0.443271,0.57598,-0.132709,0.132709
1142522499831226368_twitter,offensive,0.998801,0.998801,0.0,0.0
11738380_gab,normal,0.920404,0.927665,-0.007261,0.007261
21091701_gab,offensive,0.045853,0.061057,-0.015204,0.015204
9906038_gab,normal,0.396609,0.396609,0.0,0.0
26732378_gab,hate_speech,0.998083,0.99769,0.000393,0.000393
1178615990491504641_twitter,offensive,0.928144,0.937443,-0.009299,0.009299
1105548506306170882_twitter,offensive,0.93161,0.93161,0.0,0.0
26001093_gab,hate_speech,0.998288,0.998288,0.0,0.0
1211099588351778816_twitter,normal,0.998645,0.998645,0.0,0.0
18777413_gab,normal,0.179931,0.179931,0.0,0.0
1267057_gab,hate_speech,0.32456,0.340911,-0.016351,0.016351
1178971709975728128_twitter,offensive,0.99735,0.997648,-0.000298,0.000298
1144011578448240640_twitter,offensive,0.95332,0.95332,0.0,0.0
1178514129763487744_twitter,normal,0.015072,0.003632,0.01144,0.01144
14928405_gab,normal,0.000154,0.000994,-0.00084,0.00084
1226675387956105218_twitter,normal,0.929801,0.929801,0.0,0.0
24868909_gab,offensive,0.999465,0.999465,0.0,0.0
20975497_gab,offensive,0.974892,0.999265,-0.024373,0.024373
11058354_gab,offensive,0.881153,0.998377,-0.117224,0.117224
15002888_gab,offensive,0.977401,0.998177,-0.020776,0.020776
1179099136349626368_twitter,offensive,0.999325,0.999325,0.0,0.0
1178906018572578816_twitter,offensive,0.999636,0.999665,-2.9e-05,2.9e-05
5685446_gab,offensive,0.12174,0.12174,0.0,0.0
20427890_gab,offensive,0.931383,0.931383,0.0,0.0
25557750_gab,normal,0.467746,0.107797,0.359949,0.359949
18154601_gab,offensive,0.980969,0.980969,0.0,0.0
1081332046235078656_twitter,normal,0.000808,0.000808,0.0,0.0
27268799_gab,hate_speech,0.999732,0.999732,0.0,0.0
13979518_gab,hate_speech,0.871266,0.222013,0.649253,0.649253
1163928201627865089_twitter,offensive,0.832763,0.832763,0.0,0.0
25160111_gab,hate_speech,0.999663,0.999663,0.0,0.0
3051248_gab,normal,0.288732,0.288732,0.0,0.0
1277253_gab,hate_speech,0.909313,0.909313,0.0,0.0
1178780071252889602_twitter,normal,0.912182,0.912182,0.0,0.0
12857719_gab,hate_speech,0.206187,0.206187,0.0,0.0
26434464_gab,offensive,0.979589,0.979589,0.0,0.0
1188523349883936775_twitter,offensive,0.998695,0.998695,0.0,0.0
14500311_gab,offensive,0.26231,0.26231,0.0,0.0
24792823_gab,offensive,0.999722,0.999722,0.0,0.0
1089932353349140481_twitter,offensive,0.881958,0.881958,0.0,0.0
21836106_gab,hate_speech,0.99784,0.99784,0.0,0.0
1178771301248503809_twitter,normal,0.143035,0.143035,0.0,0.0
18869501_gab,hate_speech,0.999699,0.999699,0.0,0.0
11274701_gab,normal,0.956087,0.970692,-0.014605,0.014605
1123295873218293760_twitter,offensive,0.999387,0.999387,0.0,0.0
6350512_gab,normal,0.291676,0.291676,0.0,0.0
1249738535994884102_twitter,normal,0.683874,0.683874,0.0,0.0
12095199_gab,offensive,0.968808,0.968808,0.0,0.0
26059860_gab,hate_speech,0.972452,0.980649,-0.008197,0.008197
1178830600171601924_twitter,normal,0.144243,0.605463,-0.46122,0.46122
1179089443417808896_twitter,normal,0.405372,0.405372,0.0,0.0
1092441251776024576_twitter,offensive,0.998974,0.999056,-8.2e-05,8.2e-05
1179043156131811329_twitter,hate_speech,0.999699,0.999699,0.0,0.0
1178170242872283137_twitter,hate_speech,0.980492,0.980492,0.0,0.0
1079507754719559680_twitter,offensive,0.159226,0.3541,-0.194874,0.194874
24423548_gab,offensive,0.981281,0.981281,0.0,0.0
1225858073270476800_twitter,offensive,0.013208,0.013208,0.0,0.0
16031140_gab,offensive,0.99815,0.99815,0.0,0.0
22706056_gab,normal,0.100316,0.100316,0.0,0.0
10678202_gab,offensive,0.998632,0.998632,0.0,0.0
2668582_gab,offensive,0.945,0.945,0.0,0.0
18088580_gab,hate_speech,0.999579,0.999579,0.0,0.0
1090690524141576193_twitter,offensive,0.95319,0.95319,0.0,0.0
1178643316847431681_twitter,normal,0.967492,0.967492,0.0,0.0
1087149424256651269_twitter,normal,0.000138,0.000138,0.0,0.0
1179102227887247360_twitter,normal,0.956857,0.97111,-0.014253,0.014253
9886793_gab,hate_speech,0.922951,0.937899,-0.014948,0.014948
7026781_gab,hate_speech,0.998759,0.998759,0.0,0.0
1179052128280690691_twitter,hate_speech,0.129989,0.129989,0.0,0.0
25744911_gab,hate_speech,0.999676,0.999676,0.0,0.0
14288348_gab,hate_speech,0.998929,0.998853,7.6e-05,7.6e-05
1241771468138196994_twitter,offensive,0.993382,0.993382,0.0,0.0
1179105444096348165_twitter,hate_speech,0.000144,0.000137,7e-06,7e-06
1178831150053244928_twitter,normal,0.962745,0.962745,0.0,0.0
1179094414603542536_twitter,normal,0.929684,0.929684,0.0,0.0
21214738_gab,hate_speech,0.998687,0.977978,0.020709,0.020709
1146513422055550978_twitter,normal,0.053724,0.053724,0.0,0.0
21362231_gab,offensive,0.964567,0.964567,0.0,0.0
9709951_gab,normal,0.052851,0.113255,-0.060404,0.060404
1178480705652826112_twitter,normal,0.344057,0.750541,-0.406484,0.406484
1179101617477619712_twitter,normal,0.001853,0.001853,0.0,0.0
9587435_gab,hate_speech,0.999212,0.999212,0.0,0.0
19191932_gab,hate_speech,0.999513,0.999513,0.0,0.0
1188543871350984705_twitter,normal,0.999405,0.999405,0.0,0.0
1177940451955019778_twitter,offensive,0.516929,0.516929,0.0,0.0
12976797_gab,hate_speech,0.99948,0.99948,0.0,0.0
23666339_gab,offensive,0.844307,0.985827,-0.14152,0.14152
1179097543092920320_twitter,normal,0.530257,0.530257,0.0,0.0
7079908_gab,hate_speech,0.954445,0.954445,0.0,0.0
18946604_gab,hate_speech,0.999266,0.999266,0.0,0.0
7894283_gab,hate_speech,0.978066,0.957955,0.020111,0.020111
1178415250753892355_twitter,hate_speech,0.006284,0.006284,0.0,0.0
1251210556347990016_twitter,normal,0.00014,0.00014,0.0,0.0
1178930453488652289_twitter,normal,0.018,0.084852,-0.066852,0.066852
6817112_gab,hate_speech,0.999468,0.999468,0.0,0.0
1087239631165419520_twitter,offensive,0.724136,0.724136,0.0,0.0
15024908_gab,hate_speech,0.906326,0.476613,0.429713,0.429713
1214210751109447680_twitter,offensive,0.31393,0.31393,0.0,0.0
19112164_gab,hate_speech,0.999495,0.999495,0.0,0.0
11042138_gab,normal,0.007452,0.007452,0.0,0.0
25711501_gab,offensive,0.828258,0.828258,0.0,0.0
14926730_gab,offensive,0.954869,0.954869,0.0,0.0
4337482_gab,offensive,0.890165,0.929461,-0.039296,0.039296
19267095_gab,hate_speech,0.999539,0.999539,0.0,0.0
17186279_gab,offensive,0.997367,0.997367,0.0,0.0
21149794_gab,hate_speech,0.997028,0.997028,0.0,0.0
9709168_gab,offensive,0.95884,0.95884,0.0,0.0
1234483055437471745_twitter,normal,0.830876,0.830876,0.0,0.0
1179086793259573250_twitter,normal,0.123646,0.477383,-0.353737,0.353737
12627684_gab,offensive,0.730934,0.979422,-0.248488,0.248488
4701852_gab,hate_speech,0.983247,0.983247,0.0,0.0
14054951_gab,hate_speech,0.964944,0.964944,0.0,0.0
12042275_gab,hate_speech,0.903269,0.892865,0.010404,0.010404
1179078852901036033_twitter,normal,0.000292,0.000292,0.0,0.0
1178706014507548675_twitter,offensive,0.000139,0.000139,0.0,0.0
1179105664993509376_twitter,normal,0.710813,0.710813,0.0,0.0
25465320_gab,offensive,0.999504,0.999504,0.0,0.0
1178837354208993282_twitter,normal,0.00218,0.00218,0.0,0.0
1124336605878263810_twitter,offensive,0.999603,0.999603,0.0,0.0
23886817_gab,hate_speech,0.998982,0.998982,0.0,0.0
1179075591871463424_twitter,normal,0.126871,0.126871,0.0,0.0
1178764742216712192_twitter,normal,0.548404,0.548404,0.0,0.0
10994515_gab,hate_speech,0.004893,0.004893,0.0,0.0
22932902_gab,offensive,0.998601,0.998601,0.0,0.0
1109547724838457345_twitter,normal,0.181362,0.181362,0.0,0.0
1260229132052463617_twitter,hate_speech,0.106872,0.106872,0.0,0.0
5505215_gab,hate_speech,0.995102,0.995102,0.0,0.0
25922772_gab,hate_speech,0.398531,0.398531,0.0,0.0
6381397_gab,offensive,0.957271,0.957271,0.0,0.0
1178816603619758080_twitter,normal,0.009954,0.009954,0.0,0.0
1237107565676433408_twitter,normal,0.005613,0.005613,0.0,0.0
1179093412290711554_twitter,normal,0.912018,0.912018,0.0,0.0
21799978_gab,normal,0.017242,0.054169,-0.036927,0.036927
25852454_gab,hate_speech,0.999157,0.999157,0.0,0.0
13449104_gab,normal,0.993274,0.993274,0.0,0.0
1179014998670086149_twitter,normal,0.999586,0.999586,0.0,0.0
9283077_gab,normal,0.00015,0.00015,0.0,0.0
1081320994244055040_twitter,offensive,0.999401,0.999401,0.0,0.0
17753551_gab,hate_speech,0.993689,0.993689,0.0,0.0
22331692_gab,hate_speech,0.999309,0.999309,0.0,0.0
1179095674622746631_twitter,normal,0.107142,0.107142,0.0,0.0
1179538457372381190_twitter,offensive,0.650475,0.650475,0.0,0.0
3166553_gab,normal,0.622317,0.622317,0.0,0.0
1178795517855305730_twitter,hate_speech,0.90399,0.90399,0.0,0.0
12734812_gab,hate_speech,0.998085,0.998085,0.0,0.0
27352334_gab,offensive,0.998659,0.997825,0.000834,0.000834
10038094_gab,offensive,0.88739,0.88739,0.0,0.0
15209007_gab,offensive,0.999464,0.999464,0.0,0.0
26342506_gab,offensive,0.997915,0.999121,-0.001206,0.001206
1179045003794030592_twitter,normal,0.9836,0.986548,-0.002948,0.002948
22575269_gab,offensive,0.079,0.079,0.0,0.0
1143847627286556679_twitter,normal,0.296694,0.296694,0.0,0.0
1178975058422665217_twitter,offensive,0.982599,0.982599,0.0,0.0
26830113_gab,hate_speech,0.996744,0.996744,0.0,0.0
1090022971303968771_twitter,normal,0.001639,0.001639,0.0,0.0
1179081659465027590_twitter,normal,0.333357,0.333357,0.0,0.0
1179102552345976832_twitter,offensive,0.996553,0.996553,0.0,0.0
1100389613074558976_twitter,hate_speech,0.957466,0.957466,0.0,0.0
15613204_gab,offensive,0.999767,0.005991,0.993776,0.993776
1106029081299058688_twitter,offensive,0.954865,0.954865,0.0,0.0
1179098220217163780_twitter,normal,0.051817,0.051817,0.0,0.0
1179074111076814848_twitter,offensive,0.785927,0.886218,-0.100291,0.100291
1178415398728929285_twitter,normal,0.304234,0.330867,-0.026633,0.026633
19948405_gab,hate_speech,0.991118,0.990573,0.000545,0.000545
1178850274359861252_twitter,normal,0.996637,0.996637,0.0,0.0
1179047923323154435_twitter,normal,0.007194,0.007194,0.0,0.0
